date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:42:06	16687/16687	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Aug%202021%2004:14:45%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/banner-rough-2_480x480.jpg?v=1573118987	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/banner-rough-2_480x4807236.jpg	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:10	21218/21218	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:50:09%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/1_02f5c187-1de2-4d9b-86a1-cc2fcf6ebb87.jpg?v=1626348879	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/1_02f5c187-1de2-4d9b-86a1-cc2fcf6ebb877fcb.jpg	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:12	130485/130485	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2016:28:37%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Home-DF-Desktop_aec96489-c652-484c-bd3e-beb3ab149da2.jpg?v=1622544687	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Home-DF-Desktop_aec96489-c652-484c-bd3e-beb3ab149da286a8.jpg	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:13	17272/17272	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Aug%202021%2008:45:44%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/2_ad989afd-4182-4c55-82d4-cc8b871093c8.jpg?v=1626348878	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/2_ad989afd-4182-4c55-82d4-cc8b871093c82c38.jpg	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:13	105912/105912	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Jul%202021%2015:30:46%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/fresh-menu.jpg?v=1573118819	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/fresh-menucf56.jpg	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:14	530/530	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Aug%202021%2010:31:55%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Fb.png?5828	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Fb4800.png	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:14	660/660	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Aug%202021%2010:21:00%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/twitter.png?5829	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/twitterd990.png	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:14	656/656	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Aug%202021%2007:19:37%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/insta.png?5863	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/insta4722.png	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:15	697/697	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jul%202021%2009:37:10%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/youtube.png?5863	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/youtube4722.png	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:15	101680/101680	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2010:22:28%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/banner-rough-2.jpg?v=1573118987	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/banner-rough-27236.jpg	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:15	22885/22885	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2006:49:29%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/3_0d2233dc-7200-4b5e-9ca2-908671caa2c1.jpg?v=1626348879	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/3_0d2233dc-7200-4b5e-9ca2-908671caa2c17fcb.jpg	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:16	3312/3312	---M--	200	added ('OK')	application/javascript	etag:%226128cfc4-cf0%22	https://snapppt.com/widgets/widget_loader/41b1df6a-a415-4e91-815d-a772f1e43d03/carousel.js	C:/My%20Web%20Sites/ITC/snapppt.com/widgets/widget_loader/41b1df6a-a415-4e91-815d-a772f1e43d03/carousel.js	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:17	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.1d3.delayed	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:18	67/67	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Sep%202021%2008:12:20%20GMT	https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.1d4.delayed	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:18	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.1d5.delayed	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:18	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.1d6.delayed	(from https://itcstore.in/pages/sunfeast-dark-fantasy)
13:42:26	47246/47246	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Aug%202021%2003:36:06%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/banner_233b6d3e-2bc5-4f0a-b43a-a5a8a520fb42_480x480.jpg?v=1580983554	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/banner_233b6d3e-2bc5-4f0a-b43a-a5a8a520fb42_480x48086f1.jpg	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:29	370855/370855	---MCZ	200	added ('OK')	text/html	etag:cacheable:7902ce42f016b76781166c765be0cc39	https://itcstore.in/collections/sunfeast-farmlite	C:/My%20Web%20Sites/ITC/itcstore.in/collections/sunfeast-farmlite.html	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:34	45456/45456	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2023:16:24%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Mobile_1.jpg?v=1580386743	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Mobile_1b489.jpg	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:46	212519/212519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Aug%202021%2004:36:08%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/banner_49d459ea-88fd-42de-bd19-cd93d4a2d569.jpg?v=1580983541	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/banner_49d459ea-88fd-42de-bd19-cd93d4a2d5693b0a.jpg	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:46	71647/71647	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Jul%202021%2019:03:14%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Mobile_2_431c2ba8-0b7f-4fa6-bec9-a87a7caa3248.jpg?v=1580387618	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Mobile_2_431c2ba8-0b7f-4fa6-bec9-a87a7caa3248b766.jpg	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:49	15752/15752	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2007:16:58%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/4_a1a78e44-6bb6-4219-9746-599fef9d77d1.jpg?v=1578382142	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/4_a1a78e44-6bb6-4219-9746-599fef9d77d1ce91.jpg	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:49	19553/19553	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Aug%202021%2011:53:13%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/3_a36dffc7-87d3-43bc-b51d-49bfd8c00b35.jpg?v=1578382131	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/3_a36dffc7-87d3-43bc-b51d-49bfd8c00b35e50f.jpg	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:51	13860/13860	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Jul%202021%2012:35:09%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/5_eff73ea1-77b4-4484-835a-8de2d9215ba7.jpg?v=1578382151	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/5_eff73ea1-77b4-4484-835a-8de2d9215ba76d12.jpg	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:53	8333/8333	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2008:12:54%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/background_f0085c67-994c-435e-90d0-9f52755d5e36.jpg?117710	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/background_f0085c67-994c-435e-90d0-9f52755d5e364ed8.jpg	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:53	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.1e3.delayed	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:53	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.1e4.delayed	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:53	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.1e5.delayed	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:53	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.1e6.delayed	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:53	25522/25522	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Aug%202021%2019:47:35%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/6_a24d763f-fdd9-493c-bd68-53338d34d108.jpg?v=1578382161	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/6_a24d763f-fdd9-493c-bd68-53338d34d108b58e.jpg	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:57	229697/229697	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Aug%202021%2002:59:41%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_1.jpg?v=1580386738	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_190d5.jpg	(from https://itcstore.in/pages/sunfeast-farmlite)
13:42:59	29342/29342	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Aug%202021%2021:02:29%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/11471460_Bounce_range_banner_02_500_x_230px-01_480x480_ca542dbe-8c27-4fb6-8387-eb84144f97bc_480x480.jpg?v=1618493582	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/11471460_Bounce_range_banner_02_500_x_230px-01_480x480_ca542dbe-8c27-4fb6-8387-eb84144f97bc_480x48071c4.jpg	(from https://itcstore.in/pages/sunfeast-bounce)
13:43:05	370476/370476	---MCZ	200	added ('OK')	text/html	etag:cacheable:a1e7e18b7e051dd989bab5a04103e623	https://itcstore.in/collections/sunfeast-bounce	C:/My%20Web%20Sites/ITC/itcstore.in/collections/sunfeast-bounce.html	(from https://itcstore.in/pages/sunfeast-bounce)
13:43:06	30679/30679	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2011:55:56%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/2_3b07b67d-e6bf-4db6-b4c6-d27cff908d2b.jpg?v=1618505376	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/2_3b07b67d-e6bf-4db6-b4c6-d27cff908d2ba0c6.jpg	(from https://itcstore.in/pages/sunfeast-bounce)
13:43:13	40231/40231	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Jul%202021%2015:49:13%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/1_4d9688a0-6460-43e9-aa5a-dc54997550e3.jpg?v=1618505356	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/1_4d9688a0-6460-43e9-aa5a-dc54997550e30eb4.jpg	(from https://itcstore.in/pages/sunfeast-bounce)
13:43:13	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.1ed.delayed	(from https://itcstore.in/pages/sunfeast-bounce)
13:43:13	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.1ee.delayed	(from https://itcstore.in/pages/sunfeast-bounce)
13:43:13	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.1ef.delayed	(from https://itcstore.in/pages/sunfeast-bounce)
13:43:13	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.1f0.delayed	(from https://itcstore.in/pages/sunfeast-bounce)
13:43:14	44179/44179	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2011:49:38%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/3_e192494a-91c5-4e02-9533-2736f6d42944.jpg?v=1618505388	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/3_e192494a-91c5-4e02-9533-2736f6d42944d18c.jpg	(from https://itcstore.in/pages/sunfeast-bounce)
13:43:17	148644/148644	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Jul%202021%2018:52:27%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/11471460_Bounce_range_banner_02_1600x400px-01_9241fd9c-0199-441d-8628-6def34e04b4b.jpg?v=1618493581	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/11471460_Bounce_range_banner_02_1600x400px-01_9241fd9c-0199-441d-8628-6def34e04b4b292c.jpg	(from https://itcstore.in/pages/sunfeast-bounce)
13:43:23	55941/55941	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Aug%202021%2007:34:38%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/CAKER_Mobile_new_b336de8e-4d46-4cf0-8153-0f1af13051d9.jpg?v=1621363946	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/CAKER_Mobile_new_b336de8e-4d46-4cf0-8153-0f1af13051d9d7bc.jpg	(from https://itcstore.in/pages/sunfeast-caker)
13:43:26	370167/370167	---MCZ	200	added ('OK')	text/html	etag:cacheable:55deca3235172241dfc7eeb928204ef8	https://itcstore.in/collections/sunfeast-caker	C:/My%20Web%20Sites/ITC/itcstore.in/collections/sunfeast-caker.html	(from https://itcstore.in/pages/sunfeast-caker)
13:43:31	36936/36936	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Aug%202021%2015:03:18%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Trinity_image_1_4b0e8784-fe66-4421-8ee5-a549b9e93532.jpg?v=1609748293	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Trinity_image_1_4b0e8784-fe66-4421-8ee5-a549b9e935323fcc.jpg	(from https://itcstore.in/pages/sunfeast-caker)
13:43:33	43732/43732	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Aug%202021%2017:54:09%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Trinity_image_2_b9d32a79-7c44-499e-8d15-b82447761b5e.jpg?v=1609748293	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Trinity_image_2_b9d32a79-7c44-499e-8d15-b82447761b5e3fcc.jpg	(from https://itcstore.in/pages/sunfeast-caker)
13:43:34	422294/422294	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Aug%202021%2010:15:50%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop-2.jpg?v=1580388332	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop-2fbbb.jpg	(from https://itcstore.in/pages/sunfeast-farmlite)
13:43:35	24468/24468	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:39:08%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Trinity_image_V2_5ef60701-8b09-4476-af84-60737c7eb334.jpg?v=1609748292	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Trinity_image_V2_5ef60701-8b09-4476-af84-60737c7eb334692e.jpg	(from https://itcstore.in/pages/sunfeast-caker)
13:43:38	169875/169875	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Jul%202021%2018:39:55%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_Main-Banner_new_4a62678a-364b-4b74-b58c-4836ba3044df.jpg?v=1621363950	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Desktop_Main-Banner_new_4a62678a-364b-4b74-b58c-4836ba3044df0158.jpg	(from https://itcstore.in/pages/sunfeast-caker)
13:43:38	29837/29837	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jul%202021%2013:10:46%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/SwissRoll_image_1_512f4aea-bb1d-48d9-915b-9a7fa20fa112.jpg?v=1609748492	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/SwissRoll_image_1_512f4aea-bb1d-48d9-915b-9a7fa20fa112d855.jpg	(from https://itcstore.in/pages/sunfeast-caker)
13:43:38	27260/27260	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2005:32:50%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/SwissRoll_image_3_8c279722-e8a8-43e9-ad74-d87c7fa84895.jpg?v=1609748492	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/SwissRoll_image_3_8c279722-e8a8-43e9-ad74-d87c7fa84895d855.jpg	(from https://itcstore.in/pages/sunfeast-caker)
13:43:38	28576/28576	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2013:49:30%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/SwissRoll_image_2_35a993a2-f975-4819-8d11-5a88a3ade476.jpg?v=1609748492	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/SwissRoll_image_2_35a993a2-f975-4819-8d11-5a88a3ade476d855.jpg	(from https://itcstore.in/pages/sunfeast-caker)
13:43:38	30347/30347	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Aug%202021%2012:44:54%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Butterscotch_image_1_d20f436b-06d7-4f0b-bbb6-564dfaa82321.jpg?v=1609748575	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Butterscotch_image_1_d20f436b-06d7-4f0b-bbb6-564dfaa823216a38.jpg	(from https://itcstore.in/pages/sunfeast-caker)
13:43:38	27625/27625	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2009:15:56%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Butterscotch_image_2_95aea213-60a2-4e92-828a-e192a633318d.jpg?v=1609748575	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Butterscotch_image_2_95aea213-60a2-4e92-828a-e192a633318d6a38.jpg	(from https://itcstore.in/pages/sunfeast-caker)
13:43:39	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.1fd.delayed	(from https://itcstore.in/pages/sunfeast-caker)
13:43:39	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.1fe.delayed	(from https://itcstore.in/pages/sunfeast-caker)
13:43:39	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.1ff.delayed	(from https://itcstore.in/pages/sunfeast-caker)
13:43:39	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.200.delayed	(from https://itcstore.in/pages/sunfeast-caker)
13:43:43	28952/28952	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Aug%202021%2010:22:44%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Butterscotch_image_3_a7e065c1-7d2c-4281-8bd5-d466b1a482ed.jpg?v=1609748575	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Butterscotch_image_3_a7e065c1-7d2c-4281-8bd5-d466b1a482ed6a38.jpg	(from https://itcstore.in/pages/sunfeast-caker)
13:43:43	20783/20783	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Aug%202021%2012:57:56%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/500_px_-_w_-x-230_px_-_h_480x480.jpg?v=1619000077	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/500_px_-_w_-x-230_px_-_h_480x480e68e.jpg	(from https://itcstore.in/pages/sunfeast-moms-magic)
13:43:48	21181/21181	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Aug%202021%2010:46:49%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/MM_CA_230x500_pixels.jpg?v=1619000426	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/MM_CA_230x500_pixelsdc2c.jpg	(from https://itcstore.in/pages/sunfeast-moms-magic)
13:43:48	370502/370502	---MCZ	200	added ('OK')	text/html	etag:cacheable:049251fba7fea7109450692f159e6256	https://itcstore.in/collections/moms-magic	C:/My%20Web%20Sites/ITC/itcstore.in/collections/moms-magic.html	(from https://itcstore.in/pages/sunfeast-moms-magic)
13:43:52	19912/19912	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2013:49:39%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/MM_Butter_230x500_pixels_1c6a8788-7408-482f-97dd-3a20f99b8db5.jpg?v=1619000984	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/MM_Butter_230x500_pixels_1c6a8788-7408-482f-97dd-3a20f99b8db51f3a.jpg	(from https://itcstore.in/pages/sunfeast-moms-magic)
13:43:57	102500/102500	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2011:26:44%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/1600_px_-_W_-x-400_px_-_h.jpg?v=1619000076	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/1600_px_-_W_-x-400_px_-_h3de6.jpg	(from https://itcstore.in/pages/sunfeast-moms-magic)
13:43:58	84862/84862	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Aug%202021%2013:39:17%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/MM_CA_400x1600pixels-02_56b51263-23f5-4146-bbc0-e8778ba8572e.jpg?v=1619000947	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/MM_CA_400x1600pixels-02_56b51263-23f5-4146-bbc0-e8778ba8572effe4.jpg	(from https://itcstore.in/pages/sunfeast-moms-magic)
13:43:58	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.20a.delayed	(from https://itcstore.in/pages/sunfeast-moms-magic)
13:43:58	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.20b.delayed	(from https://itcstore.in/pages/sunfeast-moms-magic)
13:43:58	0/-1	---M--	301	error ('')			https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk.20c.delayed	(from https://itcstore.in/pages/sunfeast-moms-magic)
13:43:58	0/-1	---M--	301	error ('')			https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts.20d.delayed	(from https://itcstore.in/pages/sunfeast-moms-magic)
13:44:00	21389/21389	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2013:49:25%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/MM_FM_230x500_pixels.jpg?v=1619000460	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/MM_FM_230x500_pixels671f.jpg	(from https://itcstore.in/pages/sunfeast-moms-magic)
13:44:00	74670/74670	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jul%202021%2016:18:43%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/MM_Butter_400x1600pixels-01.jpg?v=1619000438	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/MM_Butter_400x1600pixels-0184ca.jpg	(from https://itcstore.in/pages/sunfeast-moms-magic)
